Date,NAV,NAVex,DEQia,DEQexa
09.06.2014 00:00,21916531.47,16553535.26,0.755299044,29.75925029
10.06.2014 00:00,21967254.26,17223927.83,0.784072858,29.31934608
11.06.2014 00:00,21957501.03,17174453.26,0.782167936,28.82743201
12.06.2014 00:00,21912356,17256161.54,0.787508269,29.4247286
13.06.2014 00:00,21992383.8,17446001.18,0.793274678,29.11223501
16.06.2014 00:00,21933083.77,17671035.07,0.805679459,29.66393321
17.06.2014 00:00,22001840.8,17647939.54,0.802111955,29.64158895
18.06.2014 00:00,21979821.51,17670623.85,0.803947559,29.80522697
19.06.2014 00:00,22003638.96,17734063.9,0.805960502,30.21456121
20.06.2014 00:00,22187118.46,17682131.7,0.796954852,29.83872335
23.06.2014 00:00,22134002.91,17645165.25,0.797197205,29.46523592
24.06.2014 00:00,22096995.87,17551324.65,0.794285556,28.82853669
25.06.2014 00:00,22003114.82,17549932.72,0.797611286,28.84809218
26.06.2014 00:00,22002737.57,17559518.39,0.79806062,28.85165417
27.06.2014 00:00,22009579.61,17516617.58,0.795863342,28.56442362
30.06.2014 00:00,21983205.56,17640283.03,0.802443619,29.5950739
01.07.2014 00:00,22107033.02,17660713.09,0.798873059,29.78393785
02.07.2014 00:00,22127849.41,17830031.38,0.805773351,31.12505587
03.07.2014 00:00,22300718.31,17211035.27,0.771770444,31.20158341
04.07.2014 00:00,22317746.31,17099166.93,0.76616907,30.28105606
07.07.2014 00:00,22215934.3,16926059,0.761888236,28.92793997
08.07.2014 00:00,22042823.92,16920686.02,0.767627872,28.94952883
09.07.2014 00:00,21980254.92,16852956.37,0.766731616,28.37992968
10.07.2014 00:00,21912919.38,16868570.45,0.769800233,28.4546215
11.07.2014 00:00,21928887.03,16970174.21,0.773873028,29.27117863
14.07.2014 00:00,22029852.35,16982118.86,0.770868483,29.35588562
15.07.2014 00:00,22041812.11,17237853.45,0.782052463,31.36231241
16.07.2014 00:00,22301675.68,17447644.94,0.782346815,30.08517351
17.07.2014 00:00,22114266.47,17493489.22,0.791049943,30.46859259
18.07.2014 00:00,22166179.61,17420167.92,0.785889505,29.8896995
21.07.2014 00:00,22232716.64,17555251.07,0.789613404,31.40705157
22.07.2014 00:00,22429707.8,17590850.09,0.784265682,31.6915643
23.07.2014 00:00,22465287.76,17580145.13,0.782547071,31.63495623
24.07.2014 00:00,22454351.59,17457336.87,0.777458961,30.59931753
25.07.2014 00:00,22332823.09,17440415.84,0.780931984,30.48651444
28.07.2014 00:00,22315910.14,17428949.84,0.781010038,30.33667277
29.07.2014 00:00,22304454.96,17375737.46,0.779025423,29.99622214
30.07.2014 00:00,22251269.64,17147780.02,0.770642768,28.07682378
31.07.2014 00:00,22027967.44,16988162.58,0.771208811,26.80587563
01.08.2014 00:00,21866390.94,17004820.98,0.777669302,26.97583453
04.08.2014 00:00,21880378.59,17007408.33,0.777290405,26.87284414
05.08.2014 00:00,21883109.64,16942423.11,0.774223746,26.44450276
06.08.2014 00:00,21818210.64,16840738.93,0.771866181,25.67213676
07.08.2014 00:00,21724305.12,16839228.65,0.775133131,25.74600012
08.08.2014 00:00,21720274.05,16980477.18,0.781780061,26.84125663
11.08.2014 00:00,22362590.94,16960096.85,0.758413768,26.68292445
12.08.2014 00:00,22342222.46,17032146.17,0.762329987,27.29730204
13.08.2014 00:00,22414227.59,17074766.06,0.761782488,27.68389287
14.08.2014 00:00,22463257.27,17043866.4,0.75874421,27.43864029
15.08.2014 00:00,22434935.25,17214111.34,0.76729044,28.78231191
18.08.2014 00:00,22606587.67,17310887.28,0.765745257,29.59481702
19.08.2014 00:00,22708810.88,17442970.78,0.76811467,29.87656992
20.08.2014 00:00,22735686.37,17506806.65,0.770014433,30.38200825
21.08.2014 00:00,22798688.29,17492755.85,0.767270276,30.20345216
22.08.2014 00:00,22786691.69,17627124.12,0.77357101,31.25049925
25.08.2014 00:00,23055283.31,17673350.03,0.766563993,31.65299254
26.08.2014 00:00,23101512.24,17695415.71,0.765985167,31.82305976
27.08.2014 00:00,23123570.71,17675920.22,0.764411364,31.66959966
28.08.2014 00:00,23108330.46,17709507.95,0.766368993,31.91381926
29.08.2014 00:00,23144944.74,17759781.61,0.767328754,32.3083398
01.09.2014 00:00,23195390.87,17622080.01,0.759723348,32.3381817
02.09.2014 00:00,23208940.13,17655975.44,0.760740273,32.65600573
03.09.2014 00:00,23248581.34,17858811.57,0.7681678,34.2177844
04.09.2014 00:00,23463294.04,17871205.97,0.761666539,34.28255787
05.09.2014 00:00,23474984.43,17793401.76,0.757972888,33.66800901
08.09.2014 00:00,23400334.19,17772315.24,0.759489805,33.41392055
09.09.2014 00:00,23380004.04,17805235.6,0.761558277,33.73731099
10.09.2014 00:00,23411771.26,17794375.7,0.760061061,33.67734016
11.09.2014 00:00,23401671.55,17834601.51,0.762108017,33.29206639
12.09.2014 00:00,22972475.73,17822170.21,0.775805378,33.20753928
15.09.2014 00:00,22854791.8,17854136.95,0.781198844,33.54071616
16.09.2014 00:00,22886925.16,17871937.63,0.780879804,33.67503712
17.09.2014 00:00,22945453.74,18704648.14,0.81517883,34.94355441
18.09.2014 00:00,23107535.37,18800253.86,0.813598403,35.34995523
19.09.2014 00:00,23163535.19,18675634.45,0.806251477,34.38182704
22.09.2014 00:00,23039028.88,20081505.88,0.871629876,32.57041601
23.09.2014 00:00,22788161.21,20273460.74,0.88964882,33.88335969
24.09.2014 00:00,22980254.14,20048454.32,0.872420914,32.38409615
25.09.2014 00:00,22760598.99,20165239.75,0.8859714,33.1372875
26.09.2014 00:00,22879282.55,20123295.19,0.87954223,32.86050467
29.09.2014 00:00,23714409.07,20511974.23,0.864958269,33.23606458
30.09.2014 00:00,23764056.58,20354020.78,0.856504474,31.51071523
01.10.2014 00:00,23496797.4,20676631.56,0.879976586,29.6690856
02.10.2014 00:00,23211768.64,20916247.8,0.901105302,31.20122231
03.10.2014 00:00,23451203.73,20894152.32,0.890962893,30.9599319
06.10.2014 00:00,23328190.69,20566439.66,0.881613149,28.90536759
07.10.2014 00:00,23000462.75,20626357.91,0.896780127,29.31315928
08.10.2014 00:00,23060789.74,20367975.03,0.883229727,27.70710743
09.10.2014 00:00,22808065.81,20123308.06,0.882289109,26.1185307
10.10.2014 00:00,22561301.22,19920101.97,0.882932318,24.86984502
13.10.2014 00:00,22364729.85,20928604.64,0.935786159,25.15429996
14.10.2014 00:00,22337999.3,20518059.34,0.918527173,22.66912557
15.10.2014 00:00,21929932.31,20443906.42,0.932237552,22.33012801
16.10.2014 00:00,21861389.06,20811225.8,0.951962647,24.53517949
17.10.2014 00:00,22228192.79,20883752.35,0.939516431,24.74425951
20.10.2014 00:00,22561881.92,21350115.53,0.946291431,27.54837188
21.10.2014 00:00,23029003.13,21350426.85,0.927110337,27.52393276
22.10.2014 00:00,23027793.83,21517656.25,0.934421092,28.60956448
23.10.2014 00:00,23200906.9,21541466.42,0.928475189,28.68319705
24.10.2014 00:00,23224004.64,20990000.01,0.903806227,27.86701848
27.10.2014 00:00,23249850.09,21230222.13,0.913133721,29.33447015
28.10.2014 00:00,23489985.49,21269490.07,0.905470549,29.53718893
29.10.2014 00:00,23529354.15,21470002.94,0.912477359,30.80770001
30.10.2014 00:00,23736654.41,21888109.78,0.922122781,33.23975129
31.10.2014 00:00,24148412.22,21709540.55,0.899004885,33.09742654
03.11.2014 00:00,24131251.16,21492946.47,0.890668549,31.75588435
04.11.2014 00:00,23914049.35,21786355.66,0.911027461,33.58569599
05.11.2014 00:00,24207733.3,21910648.29,0.905109455,34.43726943
06.11.2014 00:00,24347819.82,21898458.61,0.89940121,34.24448424
07.11.2014 00:00,24322275.68,21943544.41,0.902199477,34.53324089
10.11.2014 00:00,24968489.3,21994223.72,0.880879233,34.87036322
11.11.2014 00:00,25018571.32,21535633.44,0.8607859,34.08011531
12.11.2014 00:00,24898004.71,21517209.01,0.864214191,34.13686332
13.11.2014 00:00,24892886.94,21555419.56,0.865926865,34.30706641
14.11.2014 00:00,24926826.68,21383161.59,0.857837296,34.75367601
17.11.2014 00:00,24759679.25,21666716.24,0.875080651,35.06393301
18.11.2014 00:00,25046436.09,21364050.77,0.852977673,34.96687149
19.11.2014 00:00,25022366.95,21802633.86,0.871325799,35.31207144
20.11.2014 00:00,25077758.36,22188261.35,0.884778497,37.68503914
21.11.2014 00:00,25472413.61,22201661.78,0.871596313,37.76913308
24.11.2014 00:00,25488315.49,22151939.25,0.869101736,37.43035856
25.11.2014 00:00,25438542.95,22133420.79,0.870074235,37.39526205
26.11.2014 00:00,25419728.1,22314205.37,0.877830214,37.70681701
27.11.2014 00:00,25604699.29,22162280.48,0.865555195,37.26140878
28.11.2014 00:00,25408101.34,22055371.43,0.868044847,36.64857167
01.12.2014 00:00,25456326.97,22264944.21,0.874633023,37.98560883
02.12.2014 00:00,25664421.55,22444662.56,0.874543871,39.104206
03.12.2014 00:00,25844458.42,22165278.72,0.857641447,37.37226768
04.12.2014 00:00,25572117.64,22489238.76,0.879443739,39.32249579
05.12.2014 00:00,25897467.93,22274515.08,0.860103974,37.98304993
08.12.2014 00:00,25682989.44,21913639.77,0.853235556,35.71609355
09.12.2014 00:00,25317126.45,21943280.27,0.866736607,34.3762495
10.12.2014 00:00,25103873.84,22121135.34,0.881184134,34.69113454
11.12.2014 00:00,25175888.81,21558247.22,0.856305308,31.32134759
12.12.2014 00:00,24611737.63,21289201.31,0.865001961,29.72238036
15.12.2014 00:00,24342951.31,21827451.21,0.896664128,30.0627604
16.12.2014 00:00,24408923.41,22985395.65,0.941680027,32.41339902
17.12.2014 00:00,24782153.16,23742970.57,0.9580673,36.78511334
18.12.2014 00:00,25540714.42,24723028.12,0.967984987,37.52580792
19.12.2014 00:00,25678212.84,27552703.78,1.072999276,38.15694176
22.12.2014 00:00,30761660.62,27810371.93,0.904059513,39.50035843
23.12.2014 00:00,29520066.81,27758779.34,0.940335925,39.18796736
24.12.2014 00:00,29469567.33,27673340.2,0.939048066,38.74645072
25.12.2014 00:00,29383885.78,27829877.47,0.947113587,39.55839772
26.12.2014 00:00,29541041.84,27829777.19,0.942071622,39.5548646
29.12.2014 00:00,29294663.93,27668435,0.944487196,38.70314558
30.12.2014 00:00,29133103.73,27657911.6,0.949363715,38.6907116
31.12.2014 00:00,29124404.39,27560409.87,0.946299519,38.17442789
01.01.2015 00:00,29025173.25,27660721.7,0.952990753,38.61867584
02.01.2015 00:00,29128774.12,27180740.26,0.933123383,36.15677977
05.01.2015 00:00,28649619.75,26961087.15,0.941062652,35.08528431
06.01.2015 00:00,28430400.57,27332128.17,0.961369788,36.9945696
07.01.2015 00:00,28802162.01,28048777.3,0.973842772,40.58962029
08.01.2015 00:00,29520400.89,27745393.83,0.939871851,38.99202306
09.01.2015 00:00,29217836.64,27697220.73,0.947955903,38.74203379
12.01.2015 00:00,29170112.27,27894281.64,0.956262402,39.78169527
13.01.2015 00:00,29367374.49,27630832.26,0.940868318,38.42351418
14.01.2015 00:00,29106650.45,27767671.15,0.953997479,40.91138109
15.01.2015 00:00,29593636.61,28253263.23,0.954707378,43.33015985
16.01.2015 00:00,30084861.88,28085494.42,0.933542409,42.4810897
19.01.2015 00:00,30306533.6,28295704.47,0.933650309,43.54777004
20.01.2015 00:00,30432740.76,28442411.31,0.934599073,44.28571151
21.01.2015 00:00,30579705.44,29133364.17,0.952702577,47.8673944
22.01.2015 00:00,31266056.68,29516059.27,0.944028842,49.72950609
23.01.2015 00:00,31650342.55,29550960.77,0.93366954,49.87012103
26.01.2015 00:00,31810227.44,28959259.49,0.910375745,46.83027363
27.01.2015 00:00,31217539.94,29472116.94,0.944088387,46.39259003
28.01.2015 00:00,31126805.42,29570257.47,0.949993328,46.89334153
29.01.2015 00:00,31222761.11,29415638.12,0.942121615,45.85945823
30.01.2015 00:00,31042340.03,29636236.47,0.954703687,47.0039062
02.02.2015 00:00,31139443.02,29835061.92,0.958111611,48.00926665
03.02.2015 00:00,31342016.47,29852022.33,0.95246017,48.10385164
04.02.2015 00:00,31358693.2,30094695.43,0.959692269,49.32554194
05.02.2015 00:00,31606515.24,30192004.1,0.955246217,49.80078634
06.02.2015 00:00,31709121.93,30132318.21,0.950272867,49.5013788
09.02.2015 00:00,32724404.5,30360983.14,0.927778018,50.66285449
10.02.2015 00:00,32953117.91,30334212.95,0.920526338,50.53700226
11.02.2015 00:00,32926550.13,30502821.18,0.92638983,51.47924715
12.02.2015 00:00,33113516.05,30655474.25,0.92576923,52.20435085
13.02.2015 00:00,33255849.67,30645268.42,0.921500089,52.11353458
16.02.2015 00:00,33245885.84,30301205.9,0.911427238,52.304148
17.02.2015 00:00,33277636.92,30465443.32,0.91549299,53.13912608
18.02.2015 00:00,33442474.06,30447904.66,0.910456105,53.04496088
19.02.2015 00:00,33426065.12,30635472.88,0.916514486,53.94821096
20.02.2015 00:00,33615909.56,30700526.47,0.913273711,54.2772198
23.02.2015 00:00,34282175.13,30856700.62,0.900080012,55.05599797
24.02.2015 00:00,34437982.15,30811102.73,0.894683742,54.83383112
25.02.2015 00:00,34392690.45,31100561.71,0.904278244,56.3167812
26.02.2015 00:00,34694683.76,31113351.33,0.896775758,56.35130578
27.02.2015 00:00,34707648.51,31219754.27,0.899506466,56.88697124
02.03.2015 00:00,35906234.55,31004309.47,0.863479834,55.81694552
03.03.2015 00:00,35691978.06,31220871.65,0.874730775,56.94209744
04.03.2015 00:00,35909889.63,31403277.69,0.874502206,57.90838314
05.03.2015 00:00,36107882.26,31478797.41,0.871798495,58.20999772
06.03.2015 00:00,36193901.79,31561601.85,0.872014353,58.62264342
09.03.2015 00:00,36352417.51,31334833.37,0.861973853,57.44373046
10.03.2015 00:00,36127417.37,31735708.55,0.87843834,59.53443427
11.03.2015 00:00,36529708.31,31736067.68,0.868774188,59.64846277
12.03.2015 00:00,36568442.87,31823155.9,0.870235465,59.9888275
13.03.2015 00:00,36663836.66,32017525.16,0.873272633,61.49392923
16.03.2015 00:00,36852841.3,31778050.42,0.862295804,60.33465545
17.03.2015 00:00,36623466.34,32006502.25,0.873934268,61.52867179
18.03.2015 00:00,36854433.44,31987531.6,0.867942568,61.41213615
19.03.2015 00:00,36842971.86,31916582.42,0.86628686,61.42416529
20.03.2015 00:00,36412059.34,33182058.59,0.911293104,59.6115841
23.03.2015 00:00,37101282.92,33130919.34,0.892985814,59.36813053
24.03.2015 00:00,37049756.42,32546051.85,0.878441722,56.57060654
25.03.2015 00:00,36464680,32550293.61,0.89265266,56.5948609
26.03.2015 00:00,36469674.7,32668834.29,0.895780798,57.16807345
27.03.2015 00:00,36594153.72,33122153.57,0.905121453,59.32964966
30.03.2015 00:00,37049336.07,33021740,0.891291006,58.86120628
31.03.2015 00:00,36954213.34,32925374.8,0.890977559,58.42087802
01.04.2015 00:00,36857838.65,33461960.97,0.907865523,57.37411674
02.04.2015 00:00,36640438.39,33247718.48,0.907405041,56.3354937
03.04.2015 00:00,36425114.25,33352335.98,0.915641218,56.80665047
06.04.2015 00:00,36530322.09,33934109.55,0.92892993,59.63817899
07.04.2015 00:00,37112124.87,34092693.54,0.918640301,60.36438834
08.04.2015 00:00,37271187.25,34546552.77,0.92689703,62.59227223
09.04.2015 00:00,37729443.31,34925050.93,0.925670984,64.270232
10.04.2015 00:00,38111985.22,34873230.07,0.915020036,64.05845697
13.04.2015 00:00,37942179.81,34693836.55,0.914387015,63.20068495
14.04.2015 00:00,37761534.82,35216165.21,0.932593587,65.69773542
15.04.2015 00:00,38284587.08,34869317.13,0.910792562,64.1169174
16.04.2015 00:00,37945591.7,34249788.98,0.90260258,61.1902059
17.04.2015 00:00,37337144.71,34622946.2,0.927305676,63.05229754
20.04.2015 00:00,37721621.83,34644040.81,0.918413343,63.1737305
21.04.2015 00:00,37742646.51,34714631.54,0.919772055,63.51639645
22.04.2015 00:00,37814838.68,34267402.26,0.906189302,63.28370887
23.04.2015 00:00,37772595.47,34291840.7,0.907849733,63.33739016
24.04.2015 00:00,37796353.21,34361052.87,0.90911027,63.64111552
27.04.2015 00:00,37865489.56,34107478.33,0.900753661,62.31298448
28.04.2015 00:00,37597607.59,33434561.96,0.889273656,59.18134898
29.04.2015 00:00,36930289.74,33174876.95,0.898310768,57.82057815
30.04.2015 00:00,36666942.04,33278386.25,0.907585536,58.26808198
01.05.2015 00:00,36765862.41,33490765.25,0.910920159,59.36990749
04.05.2015 00:00,36979716.82,33073715.06,0.894374482,57.56259692
05.05.2015 00:00,36595519.19,33271498.46,0.909168641,55.20723537
06.05.2015 00:00,36090777.64,32951017.12,0.9130038,55.90559171
07.05.2015 00:00,35790921.41,33757453.69,0.943184818,59.56096556
08.05.2015 00:00,37113176.1,33898828.08,0.913390651,60.23865574
11.05.2015 00:00,37216565.36,33498990.8,0.900109682,58.34779147
12.05.2015 00:00,36816664.73,33320432.23,0.905036686,57.51668519
13.05.2015 00:00,36638450.37,33534646.31,0.915285608,58.65269008
14.05.2015 00:00,36893019.82,33324231.44,0.903266569,57.72669856
15.05.2015 00:00,36686381.18,33537966.67,0.914180292,58.74444011
18.05.2015 00:00,36984836.92,34084869.5,0.921590369,61.70739006
19.05.2015 00:00,37541419.78,34150255.27,0.90966872,62.04324752
20.05.2015 00:00,37613629.25,35527390.86,0.944535041,62.79982931
21.05.2015 00:00,37774893,35623091.58,0.943036201,63.11754943
22.05.2015 00:00,37875977.87,35726574.94,0.943251553,63.634063
25.05.2015 00:00,36936736.33,34773594.66,0.941436578,62.71025499
26.05.2015 00:00,35728124.39,34967912.1,0.978722301,64.41135684
27.05.2015 00:00,37068759.09,35046415.99,0.945443464,63.54057105
28.05.2015 00:00,36851295.11,35513703.18,0.963702987,61.19598394
29.05.2015 00:00,36381653.38,32412542.45,0.890903503,61.68958471
01.06.2015 00:00,34113570.6,31935758.68,0.936159954,59.29451013
02.06.2015 00:00,35565186.2,31739662.59,0.892436283,58.31380469
03.06.2015 00:00,35369084.7,31413891.82,0.888173728,56.65224098
04.06.2015 00:00,35003388.14,31486408.9,0.899524605,56.81612628
05.06.2015 00:00,35124295.7,31054750.33,0.884138734,54.77676113
08.06.2015 00:00,34661680.36,30955871.88,0.8930863,54.27331452
09.06.2015 00:00,34562784.96,31413333.26,0.908877375,56.61588959
10.06.2015 00:00,35020240.94,31630398.2,0.903203329,57.70870642
11.06.2015 00:00,35237300.24,31314099.36,0.888663409,56.0942685
12.06.2015 00:00,34920996.02,31011657.61,0.888051922,54.57255369
15.06.2015 00:00,34644197.61,31187238.07,0.900215338,54.94226087
16.06.2015 00:00,31221672.51,31151010.51,0.997736764,54.98069845
17.06.2015 00:00,34472914.87,31100907.74,0.90218387,54.47532079
18.06.2015 00:00,34380978.74,32659152.53,0.949919221,54.75151079
19.06.2015 00:00,34451059.45,33166512.15,0.962713852,56.28371761
22.06.2015 00:00,34766217.55,33627260.92,0.967239559,58.44811931
23.06.2015 00:00,35254870.73,33440581.91,0.948537925,57.57848893
24.06.2015 00:00,35068188.73,33255861.79,0.948319916,56.70004965
25.06.2015 00:00,34877096.41,33290161.23,0.954499217,56.90814339
26.06.2015 00:00,34922078.76,32644306.84,0.934775592,53.13879317
29.06.2015 00:00,34117333.18,32548690.74,0.954022126,51.74456568
30.06.2015 00:00,33813389.63,32828279.36,0.970866267,53.11910097
01.07.2015 00:00,34232071.86,32813101.57,0.958548513,53.03969573
02.07.2015 00:00,34215508.18,32732764.73,0.956664579,52.66890193
03.07.2015 00:00,34134057.93,32437533.33,0.950298186,51.28806023
06.07.2015 00:00,33836811,32417401.72,0.958051328,51.20011608
07.07.2015 00:00,33831384.44,31914703.55,0.94334607,48.87429376
08.07.2015 00:00,33315022.28,32267111.65,0.968545402,50.52855071
09.07.2015 00:00,33667993.1,32536331.04,0.9663876,51.77999212
10.07.2015 00:00,33920664.67,33252697.41,0.980307955,55.12867032
13.07.2015 00:00,34652148.27,33443404.19,0.965117774,56.02112007
14.07.2015 00:00,34844054.11,33462691.7,0.960355864,56.12011171
15.07.2015 00:00,34868522.82,33913695.53,0.972616354,58.29181344
16.07.2015 00:00,35323678.45,33894509.88,0.959540777,58.19306152
17.07.2015 00:00,35302363.07,33878634.06,0.959670433,58.11524507
20.07.2015 00:00,35281309.24,33613507.44,0.952728461,56.88715419
21.07.2015 00:00,35014180.78,33380971.43,0.953355774,55.79612397
22.07.2015 00:00,34778468.87,31925299.65,0.917961621,54.25711892
23.07.2015 00:00,34396849.02,31457459.92,0.914544815,51.95290973
24.07.2015 00:00,33900361.54,30832725.91,0.909510238,48.95451401
27.07.2015 00:00,33267181.26,31254919.15,0.939512095,51.05041753
28.07.2015 00:00,33700508.81,31584701.94,0.937217361,52.66393757
29.07.2015 00:00,34186574.3,31959869.91,0.934866115,54.49603697
30.07.2015 00:00,34564867.63,31765645.17,0.919015386,53.53267523
31.07.2015 00:00,34361932.94,31827066.55,0.92623039,53.80991916
03.08.2015 00:00,34415567.83,31853181.22,0.925545712,53.91431239
04.08.2015 00:00,34436394.64,32355627.57,0.939576512,56.45366933
05.08.2015 00:00,34957387.08,32079979.12,0.917688128,55.12394943
06.08.2015 00:00,34683119.94,31877576.53,0.919109255,54.18884811
07.08.2015 00:00,34485448.81,32243444.17,0.934986938,56.01901931
10.08.2015 00:00,34725064.76,31534704.73,0.908125152,52.53884236
11.08.2015 00:00,34003186.49,30931585.56,0.909667262,49.64248549
12.08.2015 00:00,33418087.11,31093248.05,0.930431713,50.51356376
13.08.2015 00:00,33600820.07,31161426.81,0.927400782,50.88129679
14.08.2015 00:00,33648826.17,31280122.96,0.929605176,51.49831128
17.08.2015 00:00,33772533.11,31262545.56,0.925679619,51.41413066
18.08.2015 00:00,33577123.26,30691737.46,0.914066915,48.6129024
19.08.2015 00:00,32366567.28,29874902.89,0.923017342,44.56145251
20.08.2015 00:00,31520565.35,28809571.44,0.913992853,39.33018867
21.08.2015 00:00,30433213.03,27249352.5,0.895382044,31.59103111
24.08.2015 00:00,28815925.16,27771227.8,0.963745833,34.1273768
25.08.2015 00:00,29347262.13,27971326.06,0.953115351,35.24841769
26.08.2015 00:00,29595133.69,29122087.8,0.984016092,40.95509755
27.08.2015 00:00,30776310.34,29253655.07,0.950525087,41.60568823
28.08.2015 00:00,30907990.56,29207055.9,0.944967802,41.39780217
31.08.2015 00:00,30852926.46,28319154.19,0.917875788,36.96276517
01.09.2015 00:00,29937005.38,28570430.79,0.95435166,38.26196391
02.09.2015 00:00,30203723.44,29132909.72,0.964546963,40.99769009
03.09.2015 00:00,30773215.97,28447058.12,0.92440966,37.62121532
04.09.2015 00:00,30070833.24,28454537.98,0.9462504,37.68788502
07.09.2015 00:00,30073389.95,28981146.51,0.963680734,40.31382057
08.09.2015 00:00,30621233.25,29020592.34,0.947727745,40.46594278
09.09.2015 00:00,30649791.87,28812851.88,0.940066804,39.6321915
10.09.2015 00:00,30481699.98,28566959.3,0.937183927,38.50944709
11.09.2015 00:00,30239324.56,28429404.72,0.940146817,37.82565925
14.09.2015 00:00,30101258.7,28771694.82,0.95583029,39.53351805
15.09.2015 00:00,30359725.36,29150584.52,0.960172866,41.42507465
16.09.2015 00:00,30732036.5,28928018.51,0.941298456,40.29583007
